"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"43","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.625,75.625,"SSP5-8.5","SST",0.019927022,0,0.143397759,0.491937568,0.954528864,0.245435877,0.231286617,0.189584449,0.069483451,0.824346653,0.380839457,0.078903675,0.163815588,0.227757465,0.405208952,0.366979884,0.338393309,0.354776789,0.42279254,0.463051474,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"44","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.375,75.625,"SSP5-8.5","SST",0.020129367,0,0.120943837,0.498033977,0.954528864,0.245435877,0.231286617,0.194325853,0.069483451,0.824346653,0.359207735,0.099708925,0.159776795,0.231628976,0.406394303,0.366057756,0.338186691,0.349221262,0.423215249,0.472737164,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"45","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.125,75.625,"SSP5-8.5","SST",0.020242245,0,0.110747628,0.506337346,0.954528864,0.245435877,0.231286617,0.198729629,0.069483451,0.824346653,0.353361131,0.075366057,0.159331805,0.236294871,0.407495247,0.365212989,0.330639323,0.354791036,0.422951393,0.485601879,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"46","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.875,75.625,"SSP5-8.5","SST",0.020212777,0,0.090472998,0.505131297,0.954528864,0.245435877,0.231286617,0.198915522,0.069483451,0.824346653,0.336087237,0.08736495,0.153954268,0.23730703,0.40754172,0.365177579,0.329320573,0.351735914,0.423391576,0.495190767,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"47","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.625,75.625,"SSP5-8.5","SST",0.020136688,0,0.084604737,0.505933797,0.954528864,0.245435877,0.231286617,0.198989546,0.069483451,0.824346653,0.339205657,0.142280931,0.152668805,0.238258542,0.407560226,0.365163484,0.343829173,0.340002791,0.425547,0.488237103,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"48","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.375,75.625,"SSP5-8.5","SST",0.020095016,0,0.065758586,0.507801475,0.954528864,0.245435877,0.231286617,0.198986953,0.069483451,0.824346653,0.355217484,0.151254209,0.14841377,0.241166438,0.407559578,0.365163977,0.350075449,0.338241221,0.427994939,0.497395216,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"49","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.125,75.625,"SSP5-8.5","SST",0.020649641,0,0.090379213,0.512301225,0.954528864,0.245435877,0.231286617,0.198966069,0.069483451,0.824346653,0.364185106,0.182412918,0.15583252,0.240771162,0.407554357,0.365167954,0.360107032,0.332451661,0.428558463,0.47849615,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"50","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.875,75.625,"SSP5-8.5","SST",0.021186003,0,0.098653303,0.510504604,0.954528864,0.245435877,0.231286617,0.203034193,0.069483451,0.824346653,0.346835277,0.265453024,0.157585977,0.239069662,0.408571388,0.364398221,0.376529601,0.32043575,0.430540769,0.46869311,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Low","High","High","High"
"51","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.625,75.625,"SSP5-8.5","SST",0.021751748,0,0.05318063,0.497913877,0.954528864,0.245435877,0.231286617,0.202816121,0.069483451,0.824346653,0.343804356,0.266999782,0.143211564,0.237473745,0.40851687,0.364439235,0.37615856,0.320356376,0.432290817,0.497603596,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Low","High","High","High"
"52","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.375,75.625,"SSP5-8.5","SST",0.022117563,0,0.073312726,0.51955549,0.954528864,0.245435877,0.231286617,0.202565351,0.069483451,0.824346653,0.344660652,0.767430314,0.153746445,0.245798001,0.408454177,0.364486435,0.501480268,0.358787667,0.472788217,0.499888674,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Critical","Low","High","High","High"
"53","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.125,75.625,"SSP5-8.5","SST",0.022083575,0,0.062177317,0.51055909,0.954528864,0.245435877,0.231286617,0.202383251,0.069483451,0.824346653,0.332094603,0.27269332,0.148704996,0.242605018,0.408408652,0.364520732,0.374654507,0.320187356,0.432160788,0.49244731,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Low","High","High","High"
"54","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.875,75.625,"SSP5-8.5","SST",0.021972607,0,0.077854055,0.531978727,0.954528864,0.245435877,0.231286617,0.202164214,0.069483451,0.824346653,0.332772544,0.285953301,0.157951347,0.251496125,0.408353893,0.364562013,0.378138987,0.318813339,0.433538224,0.484549721,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Low","High","High","High"
"55","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.875,75.375,"SSP5-8.5","SST",0.020654181,0,0.076080455,0.545989994,0.954528864,0.245435877,0.231286617,0.194017555,0.069483451,0.824346653,0.368793808,0.164016191,0.160681158,0.258873307,0.406317228,0.366117319,0.356660026,0.335886906,0.431852351,0.492251918,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
"56","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.625,75.375,"SSP5-8.5","SST",0.020187402,0,0.090657644,0.543115824,0.954528864,0.245435877,0.231286617,0.198446515,0.069483451,0.824346653,0.368793808,0.207388318,0.163490218,0.256050082,0.407424468,0.365266958,0.367503057,0.328207329,0.432311037,0.480497233,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
"57","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.375,75.375,"SSP5-8.5","SST",0.020944394,0,0.089477774,0.535264957,0.954528864,0.245435877,0.231286617,0.194448042,0.069483451,0.824346653,0.373301503,0.178389266,0.161421781,0.252141196,0.40642485,0.366034164,0.361380218,0.33325138,0.431173854,0.481359999,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
"58","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.125,75.375,"SSP5-8.5","SST",0.022440146,0,0.073551825,0.52634255,0.954528864,0.245435877,0.231286617,0.194562441,0.069483451,0.824346653,0.373301503,0.111828916,0.15558363,0.249081544,0.40645345,0.366012084,0.344740131,0.346819858,0.428815787,0.497031384,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"59","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.875,75.375,"SSP5-8.5","SST",0.023608976,0,0.072747601,0.522027167,0.954528864,0.245435877,0.231286617,0.198645052,0.069483451,0.824346653,0.35085474,0.138337583,0.154595936,0.246821357,0.407474102,0.365229107,0.345755607,0.340795115,0.427682736,0.494334487,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"60","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.625,75.375,"SSP5-8.5","SST",0.024039608,0,0.067637202,0.519243403,0.954528864,0.245435877,0.231286617,0.19856676,0.069483451,0.824346653,0.35418539,0.232535804,0.152730053,0.24594073,0.407454529,0.36524403,0.370137824,0.324493199,0.431909556,0.488491404,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
"61","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.375,75.375,"SSP5-8.5","SST",0.024128668,0,0.064370421,0.515767832,0.954528864,0.245435877,0.231286617,0.198384529,0.069483451,0.824346653,0.335621121,0.580720023,0.15106673,0.24457962,0.407408972,0.36527878,0.452542812,0.324074399,0.456008345,0.503966122,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Critical","Low","High","High","High"
"62","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.125,75.375,"SSP5-8.5","SST",0.023900195,0,0.053661871,0.515200292,0.954528864,0.245435877,0.231286617,0.202447295,0.069483451,0.824346653,0.339051051,0.421917309,0.14819059,0.245655825,0.408424663,0.364508668,0.413699616,0.31238635,0.443300068,0.50443363,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Low","High","High","High"
"63","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.875,75.375,"SSP5-8.5","SST",0.02377208,0,0.053677303,0.537200363,0.954528864,0.245435877,0.231286617,0.202118444,0.069483451,0.824346653,0.328554784,0.131707163,0.153662437,0.256633342,0.40834245,0.364570642,0.338523013,0.342188572,0.428147123,0.509827203,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"64","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.625,75.375,"SSP5-8.5","SST",0.023569916,0,0.038628496,0.550903692,0.954528864,0.245435877,0.231286617,0.205999099,0.069483451,0.824346653,0.332064683,0.132951417,0.153275526,0.265561689,0.409312614,0.363843366,0.339711551,0.341907704,0.429709721,0.519520659,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"65","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.375,75.375,"SSP5-8.5","SST",0.02337549,0,0.048051732,0.556191091,0.954528864,0.245435877,0.231286617,0.210071301,0.069483451,0.824346653,0.327548572,0.140798768,0.156904579,0.266913048,0.410330665,0.363089776,0.340544361,0.340394803,0.429030619,0.514255221,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"66","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.125,75.375,"SSP5-8.5","SST",0.023355574,0,0.024507771,0.553134926,0.954528864,0.245435877,0.231286617,0.210007907,0.069483451,0.824346653,0.323981199,0.077327985,0.150249568,0.268827472,0.410314816,0.363101431,0.323784822,0.354011462,0.428489932,0.537160844,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"67","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.875,75.375,"SSP5-8.5","SST",0.023549778,0,0.042929193,0.570097261,0.954528864,0.245435877,0.231286617,0.210027137,0.069483451,0.824346653,0.314469322,0.069544145,0.159144058,0.274530551,0.410319624,0.363097896,0.319460893,0.355847181,0.427852341,0.530745365,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"68","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.625,75.375,"SSP5-8.5","SST",0.023706044,0,0.032537347,0.565474675,0.954528864,0.245435877,0.231286617,0.214112286,0.069483451,0.824346653,0.307034138,0.090620442,0.155429517,0.273708437,0.411340911,0.362351723,0.322871171,0.351128755,0.427760569,0.532926115,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"69","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.875,75.125,"SSP5-8.5","SST",0.021757478,0,0.088974038,0.551897995,0.954528864,0.245435877,0.231286617,0.202400722,0.069483451,0.824346653,0.38157082,0.182276746,0.165657378,0.260263775,0.40841302,0.364517441,0.364419418,0.332661194,0.432098458,0.483111003,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
"70","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.625,75.125,"SSP5-8.5","SST",0.021755931,0,0.094615598,0.55502154,0.954528864,0.245435877,0.231286617,0.202505295,0.069483451,0.824346653,0.384724455,0.139111273,0.167848267,0.261267537,0.408439163,0.364497744,0.354416458,0.341221386,0.430524373,0.48485851,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
"71","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.375,75.125,"SSP5-8.5","SST",0.022210868,0,0.086807605,0.547677792,0.954528864,0.245435877,0.231286617,0.20256728,0.069483451,0.824346653,0.389361568,0.132646051,0.164174066,0.258306891,0.408454659,0.364486072,0.353959431,0.342745603,0.43032771,0.488597831,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"72","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.125,75.125,"SSP5-8.5","SST",0.022855097,0,0.067154118,0.54125975,0.954528864,0.245435877,0.231286617,0.202421027,0.069483451,0.824346653,0.386182822,0.141734965,0.157817241,0.257143943,0.408418096,0.364513616,0.355436973,0.340714719,0.431011543,0.497753758,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
"73","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.875,75.125,"SSP5-8.5","SST",0.02358067,0,0.060551987,0.53877918,0.954528864,0.245435877,0.231286617,0.202119093,0.069483451,0.824346653,0.370584056,0.329747804,0.155727959,0.256580596,0.408342613,0.36457052,0.398540491,0.313636424,0.44003256,0.498327233,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Low","High","High","High"
"74","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.625,75.125,"SSP5-8.5","SST",0.02408722,0,0.057119916,0.543626014,0.954528864,0.245435877,0.231286617,0.201883484,0.069483451,0.824346653,0.357498952,0.450116348,0.156208288,0.259337622,0.40828371,0.364614961,0.425361351,0.311478445,0.448504468,0.509200168,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Low","High","High","High"
"75","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.375,75.125,"SSP5-8.5","SST",0.023922756,0,0.046536267,0.549006825,0.954528864,0.245435877,0.231286617,0.205822133,0.069483451,0.824346653,0.339051051,0.147086412,0.154866462,0.263446346,0.409268373,0.363876338,0.344991892,0.339061332,0.42990819,0.51233994,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","Moderate"
"76","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-75.125,75.125,"SSP5-8.5","SST",0.023655553,0,0.061395354,0.559395866,0.954528864,0.245435877,0.231286617,0.201516091,0.069483451,0.824346653,0.339051051,0.097205821,0.161111693,0.266723827,0.408191862,0.364684325,0.332521744,0.349522102,0.428825379,0.512045521,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"77","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.875,75.125,"SSP5-8.5","SST",0.023546495,0,0.026473179,0.561508359,0.954528864,0.245435877,0.231286617,0.205608181,0.069483451,0.824346653,0.332064683,0.070548156,0.152882008,0.272675185,0.409214885,0.363916226,0.324110736,0.355634772,0.429602345,0.536499864,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"78","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.625,75.125,"SSP5-8.5","SST",0.023726335,0,0.022270896,0.571832708,0.954528864,0.245435877,0.231286617,0.205475739,0.069483451,0.824346653,0.332064683,0.081804926,0.154457485,0.278461918,0.409181774,0.363940931,0.326924928,0.352994201,0.430702197,0.537146197,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"79","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.375,75.125,"SSP5-8.5","SST",0.024100562,0,0.022993584,0.560595635,0.954528864,0.245435877,0.231286617,0.209570553,0.069483451,0.824346653,0.334626943,0.091568798,0.151922445,0.272675198,0.410205478,0.363181912,0.330006461,0.350769788,0.429808045,0.534570775,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"80","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-74.125,75.125,"SSP5-8.5","SST",0.024498804,0,0.018800551,0.549043339,0.954528864,0.245435877,0.231286617,0.209399805,0.069483451,0.824346653,0.334626943,0.051866235,0.148085674,0.267509984,0.410162791,0.363213363,0.320080821,0.360200742,0.428608379,0.543040914,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"81","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.875,75.125,"SSP5-8.5","SST",0.024740052,0,0.015733222,0.559755937,0.954528864,0.245435877,0.231286617,0.20936237,0.069483451,0.824346653,0.314469322,0.053568954,0.150057303,0.273323701,0.410153432,0.36322026,0.315467095,0.359656312,0.428644066,0.546658772,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"82","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-73.625,75.125,"SSP5-8.5","SST",0.024741941,0,0.007885221,0.554235369,0.954528864,0.245435877,0.231286617,0.213434042,0.069483451,0.824346653,0.314469322,0.066773372,0.146715633,0.271875754,0.41117135,0.362474917,0.3187682,0.356497934,0.428574861,0.548486213,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","Moderate"
"83","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-76.875,74.875,"SSP5-8.5","SST",0.022753341,0,0.124336333,0.543257369,0.954528864,0.245435877,0.231286617,0.20222458,0.069483451,0.824346653,0.383306838,0.210840356,0.172586761,0.252956549,0.408368984,0.364550633,0.371994325,0.327736699,0.431393586,0.458547561,"Low","Low","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Low","High","High","High"
